,time,cell_count,egf_count,active_egfr,inactive_egfr,egfr,egf,diss_const,k1,sim
7506,504000,0,48,0,0,9.0,0.1,0.01,1.0,1.0
7507,576000,0,41,0,0,9.0,0.1,0.01,1.0,1.0
7508,648000,0,49,0,0,9.0,0.1,0.01,1.0,1.0
7509,720000,0,42,0,0,9.0,0.1,0.01,1.0,1.0
7510,792000,0,40,0,0,9.0,0.1,0.01,1.0,1.0
7511,864000,0,44,0,0,9.0,0.1,0.01,1.0,1.0
7512,936000,0,51,0,0,9.0,0.1,0.01,1.0,1.0
7513,1008000,0,45,0,0,9.0,0.1,0.01,1.0,1.0
7514,1080000,0,44,0,0,9.0,0.1,0.01,1.0,1.0
7515,72000,1,40,0,9,9.0,0.1,0.01,1.0,2.0
7516,144000,0,45,0,0,9.0,0.1,0.01,1.0,2.0
7517,216000,0,55,0,0,9.0,0.1,0.01,1.0,2.0
7518,288000,0,57,0,0,9.0,0.1,0.01,1.0,2.0
7519,360000,0,53,0,0,9.0,0.1,0.01,1.0,2.0
7520,432000,0,48,0,0,9.0,0.1,0.01,1.0,2.0
7521,504000,0,47,0,0,9.0,0.1,0.01,1.0,2.0
7522,576000,0,51,0,0,9.0,0.1,0.01,1.0,2.0
7523,648000,0,48,0,0,9.0,0.1,0.01,1.0,2.0
7524,720000,0,40,0,0,9.0,0.1,0.01,1.0,2.0
7525,792000,0,48,0,0,9.0,0.1,0.01,1.0,2.0
7526,864000,0,44,0,0,9.0,0.1,0.01,1.0,2.0
7527,936000,0,50,0,0,9.0,0.1,0.01,1.0,2.0
7528,1008000,0,50,0,0,9.0,0.1,0.01,1.0,2.0
7529,1080000,0,50,0,0,9.0,0.1,0.01,1.0,2.0
7530,72000,1,48,0,9,9.0,0.1,0.01,1.0,3.0
7531,144000,0,48,0,0,9.0,0.1,0.01,1.0,3.0
7532,216000,0,54,0,0,9.0,0.1,0.01,1.0,3.0
7533,288000,0,50,0,0,9.0,0.1,0.01,1.0,3.0
7534,360000,0,48,0,0,9.0,0.1,0.01,1.0,3.0
7535,432000,0,61,0,0,9.0,0.1,0.01,1.0,3.0
7536,504000,0,60,0,0,9.0,0.1,0.01,1.0,3.0
7537,576000,0,53,0,0,9.0,0.1,0.01,1.0,3.0
7538,648000,0,47,0,0,9.0,0.1,0.01,1.0,3.0
7539,720000,0,50,0,0,9.0,0.1,0.01,1.0,3.0
7540,792000,0,46,0,0,9.0,0.1,0.01,1.0,3.0
7541,864000,0,48,0,0,9.0,0.1,0.01,1.0,3.0
7542,936000,0,48,0,0,9.0,0.1,0.01,1.0,3.0
7543,1008000,0,47,0,0,9.0,0.1,0.01,1.0,3.0
7544,1080000,0,37,0,0,9.0,0.1,0.01,1.0,3.0
7545,72000,1,49,0,9,9.0,0.1,0.01,1.0,4.0
7546,144000,0,41,0,0,9.0,0.1,0.01,1.0,4.0
7547,216000,0,44,0,0,9.0,0.1,0.01,1.0,4.0
7548,288000,0,44,0,0,9.0,0.1,0.01,1.0,4.0
7549,360000,0,43,0,0,9.0,0.1,0.01,1.0,4.0
7550,432000,0,44,0,0,9.0,0.1,0.01,1.0,4.0
7551,504000,0,45,0,0,9.0,0.1,0.01,1.0,4.0
7552,576000,0,48,0,0,9.0,0.1,0.01,1.0,4.0
7553,648000,0,51,0,0,9.0,0.1,0.01,1.0,4.0
7554,720000,0,54,0,0,9.0,0.1,0.01,1.0,4.0
7555,792000,0,50,0,0,9.0,0.1,0.01,1.0,4.0
7556,864000,0,49,0,0,9.0,0.1,0.01,1.0,4.0
7557,936000,0,41,0,0,9.0,0.1,0.01,1.0,4.0
7558,1008000,0,44,0,0,9.0,0.1,0.01,1.0,4.0
7559,1080000,0,50,0,0,9.0,0.1,0.01,1.0,4.0
7560,72000,1,42,0,9,9.0,0.1,0.01,1.0,5.0
7561,144000,0,48,0,0,9.0,0.1,0.01,1.0,5.0
7562,216000,0,41,0,0,9.0,0.1,0.01,1.0,5.0
7563,288000,0,49,0,0,9.0,0.1,0.01,1.0,5.0
7564,360000,0,45,0,0,9.0,0.1,0.01,1.0,5.0
7565,432000,0,43,0,0,9.0,0.1,0.01,1.0,5.0
7566,504000,0,40,0,0,9.0,0.1,0.01,1.0,5.0
7567,576000,0,45,0,0,9.0,0.1,0.01,1.0,5.0
7568,648000,0,46,0,0,9.0,0.1,0.01,1.0,5.0
7569,720000,0,46,0,0,9.0,0.1,0.01,1.0,5.0
7570,792000,0,48,0,0,9.0,0.1,0.01,1.0,5.0
7571,864000,0,48,0,0,9.0,0.1,0.01,1.0,5.0
7572,936000,0,51,0,0,9.0,0.1,0.01,1.0,5.0
7573,1008000,0,53,0,0,9.0,0.1,0.01,1.0,5.0
7574,1080000,0,44,0,0,9.0,0.1,0.01,1.0,5.0
7575,72000,1,45,1,8,9.0,0.1,0.01,1.0,6.0
7576,144000,0,53,0,0,9.0,0.1,0.01,1.0,6.0
7577,216000,0,51,0,0,9.0,0.1,0.01,1.0,6.0
7578,288000,0,51,0,0,9.0,0.1,0.01,1.0,6.0
7579,360000,0,44,0,0,9.0,0.1,0.01,1.0,6.0
7580,432000,0,43,0,0,9.0,0.1,0.01,1.0,6.0
7581,504000,0,46,0,0,9.0,0.1,0.01,1.0,6.0
7582,576000,0,41,0,0,9.0,0.1,0.01,1.0,6.0
7583,648000,0,52,0,0,9.0,0.1,0.01,1.0,6.0
7584,720000,0,47,0,0,9.0,0.1,0.01,1.0,6.0
7585,792000,0,45,0,0,9.0,0.1,0.01,1.0,6.0
7586,864000,0,57,0,0,9.0,0.1,0.01,1.0,6.0
7587,936000,0,52,0,0,9.0,0.1,0.01,1.0,6.0
7588,1008000,0,47,0,0,9.0,0.1,0.01,1.0,6.0
7589,1080000,0,42,0,0,9.0,0.1,0.01,1.0,6.0
7590,72000,1,45,0,9,9.0,0.1,0.01,1.0,7.0
7591,144000,2,41,0,18,9.0,0.1,0.01,1.0,7.0
7592,216000,0,50,0,0,9.0,0.1,0.01,1.0,7.0
7593,288000,0,54,0,0,9.0,0.1,0.01,1.0,7.0
7594,360000,0,59,0,0,9.0,0.1,0.01,1.0,7.0
7595,432000,0,53,0,0,9.0,0.1,0.01,1.0,7.0
7596,504000,0,46,0,0,9.0,0.1,0.01,1.0,7.0
7597,576000,0,48,0,0,9.0,0.1,0.01,1.0,7.0
7598,648000,0,43,0,0,9.0,0.1,0.01,1.0,7.0
7599,720000,0,43,0,0,9.0,0.1,0.01,1.0,7.0
7600,792000,0,41,0,0,9.0,0.1,0.01,1.0,7.0
7601,864000,0,44,0,0,9.0,0.1,0.01,1.0,7.0
7602,936000,0,47,0,0,9.0,0.1,0.01,1.0,7.0
7603,1008000,0,44,0,0,9.0,0.1,0.01,1.0,7.0
7604,1080000,0,42,0,0,9.0,0.1,0.01,1.0,7.0
7605,72000,1,38,0,9,9.0,0.1,0.01,1.0,8.0
7606,144000,0,44,0,0,9.0,0.1,0.01,1.0,8.0
7607,216000,0,57,0,0,9.0,0.1,0.01,1.0,8.0
7608,288000,0,46,0,0,9.0,0.1,0.01,1.0,8.0
7609,360000,0,54,0,0,9.0,0.1,0.01,1.0,8.0
7610,432000,0,49,0,0,9.0,0.1,0.01,1.0,8.0
7611,504000,0,47,0,0,9.0,0.1,0.01,1.0,8.0
7612,576000,0,46,0,0,9.0,0.1,0.01,1.0,8.0
7613,648000,0,44,0,0,9.0,0.1,0.01,1.0,8.0
7614,720000,0,53,0,0,9.0,0.1,0.01,1.0,8.0
7615,792000,0,41,0,0,9.0,0.1,0.01,1.0,8.0
7616,864000,0,44,0,0,9.0,0.1,0.01,1.0,8.0
7617,936000,0,50,0,0,9.0,0.1,0.01,1.0,8.0
7618,1008000,0,53,0,0,9.0,0.1,0.01,1.0,8.0
7619,1080000,0,48,0,0,9.0,0.1,0.01,1.0,8.0
7620,72000,1,48,0,9,9.0,0.1,0.01,1.0,9.0
7621,144000,1,52,0,9,9.0,0.1,0.01,1.0,9.0
7622,216000,0,54,0,0,9.0,0.1,0.01,1.0,9.0
7623,288000,0,48,0,0,9.0,0.1,0.01,1.0,9.0
7624,360000,0,55,0,0,9.0,0.1,0.01,1.0,9.0
7625,432000,0,50,0,0,9.0,0.1,0.01,1.0,9.0
7626,504000,0,44,0,0,9.0,0.1,0.01,1.0,9.0
7627,576000,0,47,0,0,9.0,0.1,0.01,1.0,9.0
7628,648000,0,51,0,0,9.0,0.1,0.01,1.0,9.0
7629,720000,0,46,0,0,9.0,0.1,0.01,1.0,9.0
7630,792000,0,46,0,0,9.0,0.1,0.01,1.0,9.0
7631,864000,0,50,0,0,9.0,0.1,0.01,1.0,9.0
7632,936000,0,54,0,0,9.0,0.1,0.01,1.0,9.0
7633,1008000,0,55,0,0,9.0,0.1,0.01,1.0,9.0
7634,1080000,0,55,0,0,9.0,0.1,0.01,1.0,9.0
7635,72000,1,48,0,9,9.0,0.1,0.01,1.0,10.0
7636,144000,0,44,0,0,9.0,0.1,0.01,1.0,10.0
7637,216000,0,41,0,0,9.0,0.1,0.01,1.0,10.0
7638,288000,0,48,0,0,9.0,0.1,0.01,1.0,10.0
7639,360000,0,43,0,0,9.0,0.1,0.01,1.0,10.0
7640,432000,0,48,0,0,9.0,0.1,0.01,1.0,10.0
7641,504000,0,38,0,0,9.0,0.1,0.01,1.0,10.0
7642,576000,0,42,0,0,9.0,0.1,0.01,1.0,10.0
7643,648000,0,44,0,0,9.0,0.1,0.01,1.0,10.0
7644,720000,0,57,0,0,9.0,0.1,0.01,1.0,10.0
7645,792000,0,58,0,0,9.0,0.1,0.01,1.0,10.0
7646,864000,0,49,0,0,9.0,0.1,0.01,1.0,10.0
7647,936000,0,48,0,0,9.0,0.1,0.01,1.0,10.0
7648,1008000,0,45,0,0,9.0,0.1,0.01,1.0,10.0
7649,1080000,0,50,0,0,9.0,0.1,0.01,1.0,10.0
7650,72000,1,51,0,9,9.0,0.1,0.01,1.0,11.0
7651,144000,0,52,0,0,9.0,0.1,0.01,1.0,11.0
7652,216000,0,48,0,0,9.0,0.1,0.01,1.0,11.0
7653,288000,0,44,0,0,9.0,0.1,0.01,1.0,11.0
7654,360000,0,44,0,0,9.0,0.1,0.01,1.0,11.0
7655,432000,0,45,0,0,9.0,0.1,0.01,1.0,11.0
7656,504000,0,41,0,0,9.0,0.1,0.01,1.0,11.0
7657,576000,0,53,0,0,9.0,0.1,0.01,1.0,11.0
7658,648000,0,55,0,0,9.0,0.1,0.01,1.0,11.0
7659,720000,0,50,0,0,9.0,0.1,0.01,1.0,11.0
7660,792000,0,48,0,0,9.0,0.1,0.01,1.0,11.0
7661,864000,0,49,0,0,9.0,0.1,0.01,1.0,11.0
7662,936000,0,45,0,0,9.0,0.1,0.01,1.0,11.0
7663,1008000,0,41,0,0,9.0,0.1,0.01,1.0,11.0
7664,1080000,0,46,0,0,9.0,0.1,0.01,1.0,11.0
7665,72000,1,42,0,9,9.0,0.1,0.01,1.0,12.0
7666,144000,0,41,0,0,9.0,0.1,0.01,1.0,12.0
7667,216000,0,45,0,0,9.0,0.1,0.01,1.0,12.0
7668,288000,0,40,0,0,9.0,0.1,0.01,1.0,12.0
7669,360000,0,41,0,0,9.0,0.1,0.01,1.0,12.0
7670,432000,0,49,0,0,9.0,0.1,0.01,1.0,12.0
7671,504000,0,42,0,0,9.0,0.1,0.01,1.0,12.0
7672,576000,0,43,0,0,9.0,0.1,0.01,1.0,12.0
7673,648000,0,52,0,0,9.0,0.1,0.01,1.0,12.0
7674,720000,0,53,0,0,9.0,0.1,0.01,1.0,12.0
7675,792000,0,53,0,0,9.0,0.1,0.01,1.0,12.0
7676,864000,0,54,0,0,9.0,0.1,0.01,1.0,12.0
7677,936000,0,53,0,0,9.0,0.1,0.01,1.0,12.0
7678,1008000,0,39,0,0,9.0,0.1,0.01,1.0,12.0
7679,1080000,0,42,0,0,9.0,0.1,0.01,1.0,12.0
7680,72000,1,51,0,9,9.0,0.1,0.01,1.0,13.0
7681,144000,0,59,0,0,9.0,0.1,0.01,1.0,13.0
7682,216000,0,52,0,0,9.0,0.1,0.01,1.0,13.0
7683,288000,0,46,0,0,9.0,0.1,0.01,1.0,13.0
7684,360000,0,45,0,0,9.0,0.1,0.01,1.0,13.0
7685,432000,0,46,0,0,9.0,0.1,0.01,1.0,13.0
7686,504000,0,49,0,0,9.0,0.1,0.01,1.0,13.0
7687,576000,0,53,0,0,9.0,0.1,0.01,1.0,13.0
7688,648000,0,51,0,0,9.0,0.1,0.01,1.0,13.0
7689,720000,0,53,0,0,9.0,0.1,0.01,1.0,13.0
7690,792000,0,59,0,0,9.0,0.1,0.01,1.0,13.0
7691,864000,0,58,0,0,9.0,0.1,0.01,1.0,13.0
7692,936000,0,58,0,0,9.0,0.1,0.01,1.0,13.0
7693,1008000,0,49,0,0,9.0,0.1,0.01,1.0,13.0
7694,1080000,0,54,0,0,9.0,0.1,0.01,1.0,13.0
7695,72000,1,56,0,9,9.0,0.1,0.01,1.0,14.0
7696,144000,0,57,0,0,9.0,0.1,0.01,1.0,14.0
7697,216000,0,49,0,0,9.0,0.1,0.01,1.0,14.0
7698,288000,0,53,0,0,9.0,0.1,0.01,1.0,14.0
7699,360000,0,49,0,0,9.0,0.1,0.01,1.0,14.0
7700,432000,0,47,0,0,9.0,0.1,0.01,1.0,14.0
7701,504000,0,44,0,0,9.0,0.1,0.01,1.0,14.0
7702,576000,0,48,0,0,9.0,0.1,0.01,1.0,14.0
7703,648000,0,51,0,0,9.0,0.1,0.01,1.0,14.0
7704,720000,0,55,0,0,9.0,0.1,0.01,1.0,14.0
7705,792000,0,51,0,0,9.0,0.1,0.01,1.0,14.0
7706,864000,0,52,0,0,9.0,0.1,0.01,1.0,14.0
7707,936000,0,51,0,0,9.0,0.1,0.01,1.0,14.0
7708,1008000,0,48,0,0,9.0,0.1,0.01,1.0,14.0
7709,1080000,0,47,0,0,9.0,0.1,0.01,1.0,14.0
7710,72000,1,48,1,8,9.0,0.1,0.01,1.0,15.0
7711,144000,0,48,0,0,9.0,0.1,0.01,1.0,15.0
7712,216000,0,43,0,0,9.0,0.1,0.01,1.0,15.0
7713,288000,0,46,0,0,9.0,0.1,0.01,1.0,15.0
7714,360000,0,45,0,0,9.0,0.1,0.01,1.0,15.0
7715,432000,0,43,0,0,9.0,0.1,0.01,1.0,15.0
7716,504000,0,50,0,0,9.0,0.1,0.01,1.0,15.0
7717,576000,0,44,0,0,9.0,0.1,0.01,1.0,15.0
7718,648000,0,40,0,0,9.0,0.1,0.01,1.0,15.0
7719,720000,0,40,0,0,9.0,0.1,0.01,1.0,15.0
7720,792000,0,45,0,0,9.0,0.1,0.01,1.0,15.0
7721,864000,0,50,0,0,9.0,0.1,0.01,1.0,15.0
7722,936000,0,55,0,0,9.0,0.1,0.01,1.0,15.0
7723,1008000,0,48,0,0,9.0,0.1,0.01,1.0,15.0
7724,1080000,0,48,0,0,9.0,0.1,0.01,1.0,15.0
7725,72000,1,49,0,9,9.0,0.1,0.01,1.0,16.0
7726,144000,0,51,0,0,9.0,0.1,0.01,1.0,16.0
7727,216000,0,48,0,0,9.0,0.1,0.01,1.0,16.0
7728,288000,0,46,0,0,9.0,0.1,0.01,1.0,16.0
7729,360000,0,53,0,0,9.0,0.1,0.01,1.0,16.0
7730,432000,0,50,0,0,9.0,0.1,0.01,1.0,16.0
7731,504000,0,40,0,0,9.0,0.1,0.01,1.0,16.0
7732,576000,0,47,0,0,9.0,0.1,0.01,1.0,16.0
7733,648000,0,42,0,0,9.0,0.1,0.01,1.0,16.0
7734,720000,0,44,0,0,9.0,0.1,0.01,1.0,16.0
7735,792000,0,44,0,0,9.0,0.1,0.01,1.0,16.0
7736,864000,0,43,0,0,9.0,0.1,0.01,1.0,16.0
7737,936000,0,43,0,0,9.0,0.1,0.01,1.0,16.0
7738,1008000,0,49,0,0,9.0,0.1,0.01,1.0,16.0
7739,1080000,0,56,0,0,9.0,0.1,0.01,1.0,16.0
7740,72000,1,51,0,9,9.0,0.1,0.01,1.0,17.0
7741,144000,0,50,0,0,9.0,0.1,0.01,1.0,17.0
7742,216000,0,50,0,0,9.0,0.1,0.01,1.0,17.0
7743,288000,0,53,0,0,9.0,0.1,0.01,1.0,17.0
7744,360000,0,47,0,0,9.0,0.1,0.01,1.0,17.0
7745,432000,0,48,0,0,9.0,0.1,0.01,1.0,17.0
7746,504000,0,46,0,0,9.0,0.1,0.01,1.0,17.0
7747,576000,0,52,0,0,9.0,0.1,0.01,1.0,17.0
7748,648000,0,49,0,0,9.0,0.1,0.01,1.0,17.0
7749,720000,0,58,0,0,9.0,0.1,0.01,1.0,17.0
7750,792000,0,47,0,0,9.0,0.1,0.01,1.0,17.0
7751,864000,0,53,0,0,9.0,0.1,0.01,1.0,17.0
7752,936000,0,56,0,0,9.0,0.1,0.01,1.0,17.0
7753,1008000,0,54,0,0,9.0,0.1,0.01,1.0,17.0
7754,1080000,0,51,0,0,9.0,0.1,0.01,1.0,17.0
7755,72000,1,39,0,9,9.0,0.1,0.01,1.0,18.0
7756,144000,0,42,0,0,9.0,0.1,0.01,1.0,18.0
7757,216000,0,40,0,0,9.0,0.1,0.01,1.0,18.0
7758,288000,0,43,0,0,9.0,0.1,0.01,1.0,18.0
7759,360000,0,46,0,0,9.0,0.1,0.01,1.0,18.0
7760,432000,0,43,0,0,9.0,0.1,0.01,1.0,18.0
7761,504000,0,50,0,0,9.0,0.1,0.01,1.0,18.0
7762,576000,0,41,0,0,9.0,0.1,0.01,1.0,18.0
7763,648000,0,39,0,0,9.0,0.1,0.01,1.0,18.0
7764,720000,0,42,0,0,9.0,0.1,0.01,1.0,18.0
7765,792000,0,48,0,0,9.0,0.1,0.01,1.0,18.0
7766,864000,0,45,0,0,9.0,0.1,0.01,1.0,18.0
7767,936000,0,45,0,0,9.0,0.1,0.01,1.0,18.0
7768,1008000,0,54,0,0,9.0,0.1,0.01,1.0,18.0
7769,1080000,0,51,0,0,9.0,0.1,0.01,1.0,18.0
7770,72000,1,42,0,9,9.0,0.1,0.01,1.0,19.0
7771,144000,0,44,0,0,9.0,0.1,0.01,1.0,19.0
7772,216000,0,46,0,0,9.0,0.1,0.01,1.0,19.0
7773,288000,0,48,0,0,9.0,0.1,0.01,1.0,19.0
7774,360000,0,49,0,0,9.0,0.1,0.01,1.0,19.0
7775,432000,0,41,0,0,9.0,0.1,0.01,1.0,19.0
7776,504000,0,45,0,0,9.0,0.1,0.01,1.0,19.0
7777,576000,0,38,0,0,9.0,0.1,0.01,1.0,19.0
7778,648000,0,42,0,0,9.0,0.1,0.01,1.0,19.0
7779,720000,0,45,0,0,9.0,0.1,0.01,1.0,19.0
7780,792000,0,50,0,0,9.0,0.1,0.01,1.0,19.0
7781,864000,0,48,0,0,9.0,0.1,0.01,1.0,19.0
7782,936000,0,51,0,0,9.0,0.1,0.01,1.0,19.0
7783,1008000,0,57,0,0,9.0,0.1,0.01,1.0,19.0
7784,1080000,0,56,0,0,9.0,0.1,0.01,1.0,19.0
7785,72000,1,46,0,9,9.0,0.1,0.01,1.0,20.0
7786,144000,0,42,0,0,9.0,0.1,0.01,1.0,20.0
7787,216000,0,40,0,0,9.0,0.1,0.01,1.0,20.0
7788,288000,0,38,0,0,9.0,0.1,0.01,1.0,20.0
7789,360000,0,44,0,0,9.0,0.1,0.01,1.0,20.0
7790,432000,0,45,0,0,9.0,0.1,0.01,1.0,20.0
7791,504000,0,50,0,0,9.0,0.1,0.01,1.0,20.0
7792,576000,0,47,0,0,9.0,0.1,0.01,1.0,20.0
7793,648000,0,43,0,0,9.0,0.1,0.01,1.0,20.0
7794,720000,0,44,0,0,9.0,0.1,0.01,1.0,20.0
7795,792000,0,50,0,0,9.0,0.1,0.01,1.0,20.0
7796,864000,0,49,0,0,9.0,0.1,0.01,1.0,20.0
7797,936000,0,50,0,0,9.0,0.1,0.01,1.0,20.0
7798,1008000,0,53,0,0,9.0,0.1,0.01,1.0,20.0
7799,1080000,0,46,0,0,9.0,0.1,0.01,1.0,20.0
7800,72000,1,43,0,9,9.0,0.1,0.001388888888888889,1.0,1.0
7801,144000,1,58,1,8,9.0,0.1,0.001388888888888889,1.0,1.0
7802,216000,2,45,1,17,9.0,0.1,0.001388888888888889,1.0,1.0
7803,288000,2,44,1,17,9.0,0.1,0.001388888888888889,1.0,1.0
7804,360000,2,51,0,18,9.0,0.1,0.001388888888888889,1.0,1.0
7805,432000,0,44,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7806,504000,0,54,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7807,576000,0,52,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7808,648000,0,52,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7809,720000,0,51,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7810,792000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7811,864000,0,55,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7812,936000,0,54,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7813,1008000,0,46,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7814,1080000,0,41,0,0,9.0,0.1,0.001388888888888889,1.0,1.0
7815,72000,1,43,1,8,9.0,0.1,0.001388888888888889,1.0,2.0
7816,144000,2,51,1,17,9.0,0.1,0.001388888888888889,1.0,2.0
7817,216000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7818,288000,0,49,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7819,360000,0,45,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7820,432000,0,42,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7821,504000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7822,576000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7823,648000,0,40,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7824,720000,0,41,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7825,792000,0,51,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7826,864000,0,55,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7827,936000,0,57,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7828,1008000,0,52,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7829,1080000,0,50,0,0,9.0,0.1,0.001388888888888889,1.0,2.0
7830,72000,1,59,1,8,9.0,0.1,0.001388888888888889,1.0,3.0
7831,144000,0,49,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7832,216000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7833,288000,0,42,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7834,360000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7835,432000,0,54,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7836,504000,0,53,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7837,576000,0,53,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7838,648000,0,42,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7839,720000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7840,792000,0,46,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7841,864000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7842,936000,0,45,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7843,1008000,0,49,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7844,1080000,0,49,0,0,9.0,0.1,0.001388888888888889,1.0,3.0
7845,72000,1,48,2,7,9.0,0.1,0.001388888888888889,1.0,4.0
7846,144000,0,53,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7847,216000,0,51,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7848,288000,0,55,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7849,360000,0,51,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7850,432000,0,44,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7851,504000,0,44,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7852,576000,0,55,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7853,648000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7854,720000,0,59,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7855,792000,0,58,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7856,864000,0,55,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7857,936000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7858,1008000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7859,1080000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,4.0
7860,72000,1,49,0,9,9.0,0.1,0.001388888888888889,1.0,5.0
7861,144000,0,41,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7862,216000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7863,288000,0,42,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7864,360000,0,38,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7865,432000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7866,504000,0,45,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7867,576000,0,44,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7868,648000,0,43,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7869,720000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7870,792000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7871,864000,0,43,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7872,936000,0,44,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7873,1008000,0,46,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7874,1080000,0,37,0,0,9.0,0.1,0.001388888888888889,1.0,5.0
7875,72000,1,36,0,9,9.0,0.1,0.001388888888888889,1.0,6.0
7876,144000,2,40,1,17,9.0,0.1,0.001388888888888889,1.0,6.0
7877,216000,0,46,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7878,288000,0,43,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7879,360000,0,44,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7880,432000,0,46,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7881,504000,0,43,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7882,576000,0,43,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7883,648000,0,45,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7884,720000,0,50,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7885,792000,0,46,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7886,864000,0,50,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7887,936000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7888,1008000,0,51,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7889,1080000,0,45,0,0,9.0,0.1,0.001388888888888889,1.0,6.0
7890,72000,1,46,0,9,9.0,0.1,0.001388888888888889,1.0,7.0
7891,144000,2,49,0,18,9.0,0.1,0.001388888888888889,1.0,7.0
7892,216000,0,42,0,0,9.0,0.1,0.001388888888888889,1.0,7.0
7893,288000,0,45,0,0,9.0,0.1,0.001388888888888889,1.0,7.0
7894,360000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,7.0
7895,432000,0,45,0,0,9.0,0.1,0.001388888888888889,1.0,7.0
7896,504000,0,47,0,0,9.0,0.1,0.001388888888888889,1.0,7.0
7897,576000,0,40,0,0,9.0,0.1,0.001388888888888889,1.0,7.0
7898,648000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,7.0
7899,720000,0,48,0,0,9.0,0.1,0.001388888888888889,1.0,7.0
